IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.236.5.223,2052,2052,false,SIN,Asia Pacific,Singapore,44,7.44
8.219.100.168,8080,8080,false,SIN,Asia Pacific,Singapore,8,7.44
8.222.219.34,8080,8080,false,SIN,Asia Pacific,Singapore,5,7.44
8.222.252.150,80,80,false,SIN,Asia Pacific,Singapore,22,7.44
8.210.250.120,2096,2096,true,HKG,Asia Pacific,Hong Kong,79,7.44
8.219.101.72,2087,2087,true,SIN,Asia Pacific,Singapore,84,7.44
8.219.206.180,8880,8880,false,SIN,Asia Pacific,Singapore,16,7.44
8.219.140.229,2082,2082,false,SIN,Asia Pacific,Singapore,6,7.44
8.219.67.133,2082,2082,false,SIN,Asia Pacific,Singapore,13,7.43
8.222.221.86,8443,8443,true,SIN,Asia Pacific,Singapore,38,7.43
47.245.118.70,2053,2053,true,SIN,Asia Pacific,Singapore,95,7.42
8.219.237.250,2096,2096,true,SIN,Asia Pacific,Singapore,117,7.42
8.219.60.68,2095,2095,false,SIN,Asia Pacific,Singapore,2,7.42
8.218.48.92,2082,2082,false,HKG,Asia Pacific,Hong Kong,46,7.42
8.218.8.142,2096,2096,true,HKG,Asia Pacific,Hong Kong,89,7.42
47.236.117.48,2095,2095,false,SIN,Asia Pacific,Singapore,23,7.42
8.219.198.139,2083,2083,true,SIN,Asia Pacific,Singapore,77,7.42
47.236.121.7,2053,2053,true,SIN,Asia Pacific,Singapore,45,7.42
8.219.174.142,2087,2087,true,SIN,Asia Pacific,Singapore,111,7.42
47.243.86.79,2086,2086,false,HKG,Asia Pacific,Hong Kong,62,7.41
8.219.11.158,2096,2096,true,SIN,Asia Pacific,Singapore,123,7.40
8.222.254.91,8443,8443,true,SIN,Asia Pacific,Singapore,59,7.40
8.222.150.197,2052,2052,false,SIN,Asia Pacific,Singapore,16,7.40
8.217.149.28,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,7.40
8.222.193.65,8880,8880,false,SIN,Asia Pacific,Singapore,28,7.40
8.210.65.1,2087,2087,true,HKG,Asia Pacific,Hong Kong,49,7.40
47.236.7.106,2052,2052,false,SIN,Asia Pacific,Singapore,23,7.40
8.210.250.120,2083,2083,true,HKG,Asia Pacific,Hong Kong,38,7.40
8.222.221.90,2087,2087,true,SIN,Asia Pacific,Singapore,34,7.39
8.219.107.199,2086,2086,false,SIN,Asia Pacific,Singapore,25,7.39
47.236.123.133,2082,2082,false,SIN,Asia Pacific,Singapore,38,7.39
8.222.164.209,8880,8880,false,SIN,Asia Pacific,Singapore,15,7.39
8.222.150.197,2082,2082,false,SIN,Asia Pacific,Singapore,33,7.38
8.219.101.138,443,443,true,SIN,Asia Pacific,Singapore,110,7.38
8.222.146.222,8880,8880,false,SIN,Asia Pacific,Singapore,21,7.38
8.222.211.16,2095,2095,false,SIN,Asia Pacific,Singapore,5,7.38
8.222.180.86,8080,8080,false,SIN,Asia Pacific,Singapore,28,7.37
47.236.169.164,2083,2083,true,SIN,Asia Pacific,Singapore,61,7.37
8.219.102.252,2053,2053,true,SIN,Asia Pacific,Singapore,60,7.37
47.236.125.62,8880,8880,false,NRT,Asia Pacific,Tokyo,99,7.37
8.222.212.219,2087,2087,true,SIN,Asia Pacific,Singapore,113,7.37
8.219.156.148,2052,2052,false,SIN,Asia Pacific,Singapore,12,7.36
47.245.115.6,2086,2086,false,SIN,Asia Pacific,Singapore,20,7.36
8.222.198.105,2082,2082,false,SIN,Asia Pacific,Singapore,17,7.36
8.222.209.223,2083,2083,true,SIN,Asia Pacific,Singapore,103,7.36
8.210.250.120,2083,2083,true,HKG,Asia Pacific,Hong Kong,60,7.36
47.236.149.107,2052,2052,false,SIN,Asia Pacific,Singapore,30,7.36
8.219.78.1,2053,2053,true,SIN,Asia Pacific,Singapore,141,7.36
8.222.162.45,80,80,false,SIN,Asia Pacific,Singapore,8,7.36
47.245.93.74,2087,2087,true,SIN,Asia Pacific,Singapore,20,7.35
47.236.166.131,2053,2053,true,SIN,Asia Pacific,Singapore,113,7.35
8.222.255.15,2052,2052,false,SIN,Asia Pacific,Singapore,3,7.35
47.245.84.124,2053,2053,true,SIN,Asia Pacific,Singapore,53,7.35
47.242.79.71,2053,2053,true,HKG,Asia Pacific,Hong Kong,63,7.35
8.222.134.170,2086,2086,false,SIN,Asia Pacific,Singapore,16,7.35
8.219.194.170,8080,8080,false,SIN,Asia Pacific,Singapore,31,7.35
8.218.52.115,2086,2086,false,HKG,Asia Pacific,Hong Kong,67,7.34
8.219.58.64,8880,8880,false,SIN,Asia Pacific,Singapore,6,7.34
8.219.122.96,2083,2083,true,SIN,Asia Pacific,Singapore,76,7.33
8.210.250.120,2086,2086,false,HKG,Asia Pacific,Hong Kong,36,7.33
47.236.144.196,2095,2095,false,SIN,Asia Pacific,Singapore,19,7.33
47.236.169.141,2086,2086,false,SIN,Asia Pacific,Singapore,18,7.33
8.219.13.143,8080,8080,false,SIN,Asia Pacific,Singapore,8,7.33
8.222.146.222,2082,2082,false,SIN,Asia Pacific,Singapore,11,7.33
8.217.149.28,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,7.32
47.243.161.235,2083,2083,true,HKG,Asia Pacific,Hong Kong,101,7.32
8.217.147.230,80,80,false,HKG,Asia Pacific,Hong Kong,57,7.32
8.219.201.245,2082,2082,false,SIN,Asia Pacific,Singapore,13,7.32
8.222.134.170,2053,2053,true,SIN,Asia Pacific,Singapore,73,7.32
8.222.136.247,2083,2083,true,SIN,Asia Pacific,Singapore,53,7.32
47.236.146.249,2087,2087,true,SIN,Asia Pacific,Singapore,71,7.31
8.222.144.117,2083,2083,true,SIN,Asia Pacific,Singapore,58,7.31
8.219.106.156,443,443,true,SIN,Asia Pacific,Singapore,85,7.31
8.219.111.175,80,80,false,SIN,Asia Pacific,Singapore,10,7.31
8.218.18.235,2082,2082,false,HKG,Asia Pacific,Hong Kong,58,7.31
8.222.221.109,2053,2053,true,SIN,Asia Pacific,Singapore,122,7.31
8.219.114.201,2082,2082,false,SIN,Asia Pacific,Singapore,12,7.31
8.219.122.96,8080,8080,false,SIN,Asia Pacific,Singapore,9,7.31
8.222.214.13,8443,8443,true,SIN,Asia Pacific,Singapore,84,7.31
47.236.87.246,2096,2096,true,SIN,Asia Pacific,Singapore,80,7.29
8.219.110.88,2087,2087,true,SIN,Asia Pacific,Singapore,91,7.29
47.76.80.72,2053,2053,true,HKG,Asia Pacific,Hong Kong,84,7.29
47.242.17.250,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,7.29
47.236.83.239,2052,2052,false,SIN,Asia Pacific,Singapore,21,7.28
47.236.11.84,2087,2087,true,SIN,Asia Pacific,Singapore,19,7.28
8.222.244.123,2086,2086,false,SIN,Asia Pacific,Singapore,23,7.28
8.219.197.111,8443,8443,true,SIN,Asia Pacific,Singapore,86,7.28
8.218.126.53,2086,2086,false,HKG,Asia Pacific,Hong Kong,51,7.27
47.74.7.51,2086,2086,false,NRT,Asia Pacific,Tokyo,75,7.27
8.222.202.163,2096,2096,true,SIN,Asia Pacific,Singapore,58,7.27
8.218.243.95,2083,2083,true,HKG,Asia Pacific,Hong Kong,95,7.27
8.222.212.172,2096,2096,true,SIN,Asia Pacific,Singapore,34,7.27
8.218.3.12,2087,2087,true,HKG,Asia Pacific,Hong Kong,69,7.26
8.222.226.15,2053,2053,true,SIN,Asia Pacific,Singapore,59,7.25
8.219.99.8,443,443,true,SIN,Asia Pacific,Singapore,77,7.25
8.219.122.96,2052,2052,false,SIN,Asia Pacific,Singapore,11,7.25
8.219.114.201,2087,2087,true,SIN,Asia Pacific,Singapore,38,7.25
8.219.196.117,2083,2083,true,SIN,Asia Pacific,Singapore,138,7.25
8.219.100.155,2087,2087,true,SIN,Asia Pacific,Singapore,117,7.25
8.219.87.34,443,443,true,SIN,Asia Pacific,Singapore,69,7.24
8.222.222.64,2053,2053,true,SIN,Asia Pacific,Singapore,89,7.24
8.218.48.92,8880,8880,false,HKG,Asia Pacific,Hong Kong,48,7.24
47.236.164.215,8880,8880,false,SIN,Asia Pacific,Singapore,5,7.24
8.222.249.98,2053,2053,true,SIN,Asia Pacific,Singapore,49,7.24
47.74.7.51,2052,2052,false,NRT,Asia Pacific,Tokyo,75,7.23
47.76.32.108,2083,2083,true,HKG,Asia Pacific,Hong Kong,113,7.23
8.222.221.90,2096,2096,true,SIN,Asia Pacific,Singapore,36,7.23
8.219.50.180,8443,8443,true,SIN,Asia Pacific,Singapore,63,7.22
47.236.75.113,2082,2082,false,SIN,Asia Pacific,Singapore,12,7.22
8.217.49.34,8080,8080,false,HKG,Asia Pacific,Hong Kong,91,7.21
47.242.176.237,2083,2083,true,HKG,Asia Pacific,Hong Kong,80,7.21
8.222.223.34,2095,2095,false,SIN,Asia Pacific,Singapore,6,7.21
47.236.10.100,2086,2086,false,SIN,Asia Pacific,Singapore,21,7.21
8.218.18.235,2053,2053,true,HKG,Asia Pacific,Hong Kong,75,7.21
47.76.80.72,2083,2083,true,HKG,Asia Pacific,Hong Kong,77,7.21
8.222.221.86,2083,2083,true,SIN,Asia Pacific,Singapore,99,7.20
8.219.122.55,2086,2086,false,SIN,Asia Pacific,Singapore,17,7.20
8.222.164.209,2053,2053,true,SIN,Asia Pacific,Singapore,94,7.20
47.236.144.208,80,80,false,SIN,Asia Pacific,Singapore,12,7.20
47.243.107.148,80,80,false,HKG,Asia Pacific,Hong Kong,44,7.20
8.219.60.68,8880,8880,false,SIN,Asia Pacific,Singapore,5,7.20
47.236.144.156,2087,2087,true,SIN,Asia Pacific,Singapore,62,7.19
8.222.249.190,8080,8080,false,SIN,Asia Pacific,Singapore,5,7.19
8.222.244.192,80,80,false,SIN,Asia Pacific,Singapore,12,7.19
8.219.77.222,2087,2087,true,SIN,Asia Pacific,Singapore,89,7.19
8.219.161.129,2053,2053,true,SIN,Asia Pacific,Singapore,75,7.19
47.236.168.17,2052,2052,false,SIN,Asia Pacific,Singapore,19,7.19
47.236.75.113,2087,2087,true,SIN,Asia Pacific,Singapore,80,7.19
47.243.70.197,2082,2082,false,HKG,Asia Pacific,Hong Kong,54,7.18
47.236.144.196,80,80,false,SIN,Asia Pacific,Singapore,33,7.18
8.219.77.222,8080,8080,false,SIN,Asia Pacific,Singapore,23,7.18
8.222.255.15,2095,2095,false,SIN,Asia Pacific,Singapore,20,7.18
47.236.169.15,2096,2096,true,SIN,Asia Pacific,Singapore,57,7.18
8.219.40.37,2083,2083,true,SIN,Asia Pacific,Singapore,130,7.18
8.218.146.204,2095,2095,false,HKG,Asia Pacific,Hong Kong,46,7.18
47.76.32.108,2087,2087,true,HKG,Asia Pacific,Hong Kong,96,7.18
8.210.245.224,8443,8443,true,HKG,Asia Pacific,Hong Kong,51,7.18
47.243.70.197,2086,2086,false,HKG,Asia Pacific,Hong Kong,46,7.18
8.219.110.88,80,80,false,SIN,Asia Pacific,Singapore,36,7.18
8.210.151.69,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,7.17
47.242.174.27,2096,2096,true,HKG,Asia Pacific,Hong Kong,95,7.17
8.218.65.237,443,443,true,HKG,Asia Pacific,Hong Kong,37,7.17
8.219.51.211,2053,2053,true,SIN,Asia Pacific,Singapore,26,7.17
8.222.212.219,80,80,false,SIN,Asia Pacific,Singapore,4,7.17
8.222.167.147,2052,2052,false,SIN,Asia Pacific,Singapore,23,7.17
47.236.87.246,2095,2095,false,SIN,Asia Pacific,Singapore,34,7.17
8.219.72.51,80,80,false,SIN,Asia Pacific,Singapore,6,7.17
8.222.249.98,2052,2052,false,SIN,Asia Pacific,Singapore,11,7.17
8.222.249.98,2083,2083,true,SIN,Asia Pacific,Singapore,48,7.17
47.236.144.48,2096,2096,true,SIN,Asia Pacific,Singapore,110,7.17
8.219.60.68,2082,2082,false,SIN,Asia Pacific,Singapore,9,7.16
8.219.152.195,8443,8443,true,SIN,Asia Pacific,Singapore,58,7.16
8.219.61.52,2096,2096,true,SIN,Asia Pacific,Singapore,56,7.16
47.236.83.239,2095,2095,false,SIN,Asia Pacific,Singapore,21,7.16
47.236.121.23,2052,2052,false,SIN,Asia Pacific,Singapore,20,7.16
8.222.174.108,2052,2052,false,SIN,Asia Pacific,Singapore,5,7.16
8.222.215.228,8880,8880,false,SIN,Asia Pacific,Singapore,16,7.16
8.219.100.155,2083,2083,true,SIN,Asia Pacific,Singapore,111,7.16
8.222.244.192,2083,2083,true,SIN,Asia Pacific,Singapore,27,7.15
8.219.142.229,2052,2052,false,SIN,Asia Pacific,Singapore,15,7.15
47.76.146.1,2053,2053,true,HKG,Asia Pacific,Hong Kong,54,7.15
47.245.118.70,8443,8443,true,SIN,Asia Pacific,Singapore,18,7.15
47.243.161.235,8443,8443,true,HKG,Asia Pacific,Hong Kong,60,7.15
8.222.144.50,2052,2052,false,SIN,Asia Pacific,Singapore,8,7.15
8.219.82.35,2096,2096,true,SIN,Asia Pacific,Singapore,89,7.14
8.222.164.209,2087,2087,true,SIN,Asia Pacific,Singapore,80,7.14
47.245.105.224,2095,2095,false,SIN,Asia Pacific,Singapore,10,7.13
8.219.151.193,2052,2052,false,SIN,Asia Pacific,Singapore,22,7.13
47.243.70.197,2083,2083,true,HKG,Asia Pacific,Hong Kong,58,7.13
8.219.124.227,8443,8443,true,SIN,Asia Pacific,Singapore,58,7.12
8.222.236.229,2082,2082,false,SIN,Asia Pacific,Singapore,6,7.12
47.236.144.48,8443,8443,true,SIN,Asia Pacific,Singapore,67,7.12
8.219.86.200,80,80,false,SIN,Asia Pacific,Singapore,26,7.12
8.222.249.190,8443,8443,true,SIN,Asia Pacific,Singapore,151,7.11
8.219.170.232,2053,2053,true,SIN,Asia Pacific,Singapore,71,7.11
8.218.126.53,8443,8443,true,HKG,Asia Pacific,Hong Kong,68,7.11
47.236.93.176,8443,8443,true,SIN,Asia Pacific,Singapore,87,7.11
8.219.215.214,2082,2082,false,SIN,Asia Pacific,Singapore,15,7.11
8.219.186.189,2082,2082,false,SIN,Asia Pacific,Singapore,3,7.10
8.210.39.96,8443,8443,true,HKG,Asia Pacific,Hong Kong,43,7.10
47.236.130.95,2096,2096,true,SIN,Asia Pacific,Singapore,43,7.10
47.236.146.249,80,80,false,SIN,Asia Pacific,Singapore,9,7.09
8.222.221.86,80,80,false,SIN,Asia Pacific,Singapore,3,7.08
8.210.9.129,443,443,true,HKG,Asia Pacific,Hong Kong,55,7.08
47.236.116.26,2095,2095,false,SIN,Asia Pacific,Singapore,22,7.07
47.236.169.15,2086,2086,false,SIN,Asia Pacific,Singapore,17,7.07
8.222.208.83,2082,2082,false,SIN,Asia Pacific,Singapore,4,7.07
8.222.253.235,2096,2096,true,SIN,Asia Pacific,Singapore,151,7.07
47.236.145.85,8080,8080,false,SIN,Asia Pacific,Singapore,15,7.07
8.219.111.175,2052,2052,false,SIN,Asia Pacific,Singapore,6,7.07
8.222.144.50,80,80,false,SIN,Asia Pacific,Singapore,4,7.07
8.217.91.121,8880,8880,false,HKG,Asia Pacific,Hong Kong,62,7.07
8.219.12.152,2096,2096,true,SIN,Asia Pacific,Singapore,80,7.06
8.219.103.126,2087,2087,true,SIN,Asia Pacific,Singapore,114,7.06
8.210.174.156,8080,8080,false,HKG,Asia Pacific,Hong Kong,48,7.06
8.217.167.88,2096,2096,true,HKG,Asia Pacific,Hong Kong,68,7.06
8.222.162.45,2053,2053,true,SIN,Asia Pacific,Singapore,121,7.05
8.219.161.129,80,80,false,SIN,Asia Pacific,Singapore,9,7.05
47.242.174.27,80,80,false,HKG,Asia Pacific,Hong Kong,38,7.04
8.217.248.220,2052,2052,false,HKG,Asia Pacific,Hong Kong,48,7.03
8.222.184.198,8443,8443,true,SIN,Asia Pacific,Singapore,55,7.03
8.222.138.164,2053,2053,true,SIN,Asia Pacific,Singapore,77,7.03
8.219.99.8,8880,8880,false,SIN,Asia Pacific,Singapore,13,7.03
8.219.113.232,2086,2086,false,SIN,Asia Pacific,Singapore,6,7.03
47.243.70.197,2096,2096,true,HKG,Asia Pacific,Hong Kong,94,7.02
8.219.103.57,2082,2082,false,SIN,Asia Pacific,Singapore,4,7.02
8.219.107.135,80,80,false,SIN,Asia Pacific,Singapore,15,7.02
8.222.249.98,8080,8080,false,SIN,Asia Pacific,Singapore,25,7.01
47.245.107.174,443,443,true,SIN,Asia Pacific,Singapore,39,7.01
8.222.202.163,2095,2095,false,SIN,Asia Pacific,Singapore,14,7.01
8.218.110.180,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,7.00
8.222.221.90,8080,8080,false,SIN,Asia Pacific,Singapore,12,7.00
47.91.31.231,2053,2053,true,NRT,Asia Pacific,Tokyo,106,7.00
8.219.142.191,2096,2096,true,SIN,Asia Pacific,Singapore,106,7.00
8.210.117.18,2053,2053,true,HKG,Asia Pacific,Hong Kong,59,7.00
47.236.11.84,2053,2053,true,SIN,Asia Pacific,Singapore,38,7.00
47.243.162.49,2053,2053,true,HKG,Asia Pacific,Hong Kong,75,6.99
47.243.162.49,80,80,false,HKG,Asia Pacific,Hong Kong,37,6.99
8.222.244.123,8080,8080,false,SIN,Asia Pacific,Singapore,4,6.99
47.236.169.15,8080,8080,false,SIN,Asia Pacific,Singapore,21,6.99
8.222.164.209,2086,2086,false,SIN,Asia Pacific,Singapore,18,6.99
8.222.244.192,8080,8080,false,SIN,Asia Pacific,Singapore,43,6.98
8.222.212.172,2052,2052,false,SIN,Asia Pacific,Singapore,5,6.97
47.236.165.25,8880,8880,false,SIN,Asia Pacific,Singapore,11,6.97
47.236.75.113,8080,8080,false,SIN,Asia Pacific,Singapore,11,6.97
8.210.101.157,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,6.97
8.210.107.246,2095,2095,false,HKG,Asia Pacific,Hong Kong,35,6.97
8.222.144.117,2082,2082,false,SIN,Asia Pacific,Singapore,3,6.97
47.236.116.182,443,443,true,SIN,Asia Pacific,Singapore,84,6.96
8.219.103.65,8443,8443,true,SIN,Asia Pacific,Singapore,55,6.96
8.219.73.21,2096,2096,true,SIN,Asia Pacific,Singapore,97,6.96
8.222.214.13,443,443,true,SIN,Asia Pacific,Singapore,172,6.95
8.222.226.15,2087,2087,true,SIN,Asia Pacific,Singapore,58,6.95
8.222.212.219,8080,8080,false,SIN,Asia Pacific,Singapore,14,6.95
8.219.51.211,8080,8080,false,SIN,Asia Pacific,Singapore,4,6.95
8.219.156.148,2087,2087,true,SIN,Asia Pacific,Singapore,69,6.95
8.218.8.142,2082,2082,false,HKG,Asia Pacific,Hong Kong,63,6.95
8.218.142.253,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,6.95
47.245.126.151,80,80,false,SIN,Asia Pacific,Singapore,16,6.95
8.222.144.50,2082,2082,false,SIN,Asia Pacific,Singapore,18,6.95
8.219.0.162,2086,2086,false,SIN,Asia Pacific,Singapore,4,6.94
47.236.10.182,2087,2087,true,SIN,Asia Pacific,Singapore,39,6.94
8.222.208.83,2052,2052,false,SIN,Asia Pacific,Singapore,19,6.94
8.219.101.138,80,80,false,SIN,Asia Pacific,Singapore,10,6.94
47.236.144.156,2052,2052,false,SIN,Asia Pacific,Singapore,13,6.94
47.243.86.79,2095,2095,false,HKG,Asia Pacific,Hong Kong,45,6.93
8.219.99.169,2087,2087,true,SIN,Asia Pacific,Singapore,85,6.93
8.219.97.179,2095,2095,false,SIN,Asia Pacific,Singapore,6,6.93
8.217.147.230,8443,8443,true,HKG,Asia Pacific,Hong Kong,83,6.93
8.219.156.148,2095,2095,false,SIN,Asia Pacific,Singapore,5,6.93
8.218.207.169,80,80,false,HKG,Asia Pacific,Hong Kong,41,6.93
47.76.146.1,8080,8080,false,HKG,Asia Pacific,Hong Kong,51,6.92
8.219.170.232,80,80,false,SIN,Asia Pacific,Singapore,6,6.91
8.222.208.38,2083,2083,true,SIN,Asia Pacific,Singapore,96,6.91
8.218.85.128,2095,2095,false,HKG,Asia Pacific,Hong Kong,47,6.91
47.242.234.127,2095,2095,false,HKG,Asia Pacific,Hong Kong,42,6.91
8.219.74.35,2096,2096,true,SIN,Asia Pacific,Singapore,127,6.90
8.222.197.251,8080,8080,false,SIN,Asia Pacific,Singapore,8,6.90
8.219.200.145,8880,8880,false,SIN,Asia Pacific,Singapore,15,6.90
47.74.37.50,2053,2053,true,NRT,Asia Pacific,Tokyo,70,6.90
8.218.211.17,8080,8080,false,HKG,Asia Pacific,Hong Kong,44,6.90
47.236.123.133,8080,8080,false,SIN,Asia Pacific,Singapore,38,6.90
8.219.99.8,2083,2083,true,SIN,Asia Pacific,Singapore,109,6.89
47.236.145.85,2083,2083,true,SIN,Asia Pacific,Singapore,54,6.89
8.210.107.246,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,6.89
47.242.59.216,2087,2087,true,HKG,Asia Pacific,Hong Kong,58,6.89
8.222.152.165,2086,2086,false,SIN,Asia Pacific,Singapore,4,6.89
8.218.127.249,2095,2095,false,HKG,Asia Pacific,Hong Kong,46,6.89
8.219.106.156,2082,2082,false,SIN,Asia Pacific,Singapore,10,6.89
8.219.157.97,2096,2096,true,SIN,Asia Pacific,Singapore,32,6.88
47.242.202.230,2096,2096,true,HKG,Asia Pacific,Hong Kong,42,6.88
47.236.166.131,2087,2087,true,SIN,Asia Pacific,Singapore,101,6.88
8.217.149.28,80,80,false,HKG,Asia Pacific,Hong Kong,48,6.88
8.219.202.130,8443,8443,true,SIN,Asia Pacific,Singapore,86,6.88
8.222.197.251,2053,2053,true,SIN,Asia Pacific,Singapore,131,6.88
8.222.150.197,80,80,false,SIN,Asia Pacific,Singapore,23,6.87
47.236.150.13,8880,8880,false,SIN,Asia Pacific,Singapore,21,6.87
8.222.187.4,2083,2083,true,SIN,Asia Pacific,Singapore,110,6.87
8.217.248.220,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,6.87
8.222.136.247,2082,2082,false,SIN,Asia Pacific,Singapore,6,6.87
8.219.4.122,2083,2083,true,SIN,Asia Pacific,Singapore,43,6.87
47.236.145.85,2086,2086,false,SIN,Asia Pacific,Singapore,26,6.86
8.222.224.17,443,443,true,SIN,Asia Pacific,Singapore,65,6.86
8.218.143.10,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,6.86
8.210.66.190,2083,2083,true,HKG,Asia Pacific,Hong Kong,74,6.86
8.217.221.165,80,80,false,HKG,Asia Pacific,Hong Kong,42,6.86
8.222.136.247,2052,2052,false,SIN,Asia Pacific,Singapore,11,6.85
8.217.149.28,2083,2083,true,HKG,Asia Pacific,Hong Kong,39,6.85
8.219.100.168,8443,8443,true,SIN,Asia Pacific,Singapore,113,6.85
8.218.158.94,2096,2096,true,HKG,Asia Pacific,Hong Kong,102,6.84
47.236.75.113,8880,8880,false,SIN,Asia Pacific,Singapore,48,6.84
8.222.254.91,2082,2082,false,SIN,Asia Pacific,Singapore,31,6.84
8.218.143.10,2053,2053,true,HKG,Asia Pacific,Hong Kong,78,6.84
8.219.111.147,8443,8443,true,SIN,Asia Pacific,Singapore,54,6.84
47.243.183.127,8443,8443,true,HKG,Asia Pacific,Hong Kong,90,6.84
47.236.116.182,8880,8880,false,SIN,Asia Pacific,Singapore,11,6.84
8.219.72.51,2083,2083,true,SIN,Asia Pacific,Singapore,128,6.83
8.219.142.191,2087,2087,true,SIN,Asia Pacific,Singapore,102,6.83
47.236.10.182,8443,8443,true,SIN,Asia Pacific,Singapore,24,6.83
47.245.86.230,2052,2052,false,SIN,Asia Pacific,Singapore,14,6.82
8.219.147.58,2087,2087,true,SIN,Asia Pacific,Singapore,136,6.82
8.222.183.242,2082,2082,false,SIN,Asia Pacific,Singapore,3,6.82
47.245.126.151,2095,2095,false,SIN,Asia Pacific,Singapore,15,6.82
8.219.137.50,2096,2096,true,SIN,Asia Pacific,Singapore,80,6.82
8.219.84.214,80,80,false,SIN,Asia Pacific,Singapore,13,6.82
8.222.152.165,2052,2052,false,SIN,Asia Pacific,Singapore,17,6.81
8.217.248.220,2095,2095,false,HKG,Asia Pacific,Hong Kong,63,6.81
8.219.1.92,2052,2052,false,SIN,Asia Pacific,Singapore,37,6.81
8.222.244.123,2096,2096,true,SIN,Asia Pacific,Singapore,180,6.81
8.218.207.169,2052,2052,false,HKG,Asia Pacific,Hong Kong,37,6.81
8.222.197.251,8443,8443,true,SIN,Asia Pacific,Singapore,112,6.80
47.236.116.182,2083,2083,true,SIN,Asia Pacific,Singapore,93,6.80
8.219.3.53,8443,8443,true,SIN,Asia Pacific,Singapore,21,6.80
8.219.145.245,2096,2096,true,SIN,Asia Pacific,Singapore,91,6.80
8.218.207.169,8443,8443,true,HKG,Asia Pacific,Hong Kong,152,6.79
8.217.239.116,2052,2052,false,HKG,Asia Pacific,Hong Kong,73,6.79
8.219.113.232,2053,2053,true,SIN,Asia Pacific,Singapore,82,6.79
47.236.116.182,8080,8080,false,SIN,Asia Pacific,Singapore,41,6.79
8.219.245.187,2053,2053,true,SIN,Asia Pacific,Singapore,157,6.79
8.218.142.253,80,80,false,HKG,Asia Pacific,Hong Kong,55,6.79
47.245.107.174,2095,2095,false,SIN,Asia Pacific,Singapore,21,6.79
8.222.224.17,2086,2086,false,SIN,Asia Pacific,Singapore,3,6.79
47.236.180.51,2053,2053,true,SIN,Asia Pacific,Singapore,109,6.79
8.210.107.246,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,6.79
8.222.254.91,2087,2087,true,SIN,Asia Pacific,Singapore,18,6.78
8.219.5.10,2095,2095,false,SIN,Asia Pacific,Singapore,13,6.78
47.242.79.71,2087,2087,true,HKG,Asia Pacific,Hong Kong,56,6.78
8.219.87.34,2053,2053,true,SIN,Asia Pacific,Singapore,61,6.78
8.222.152.165,8880,8880,false,SIN,Asia Pacific,Singapore,16,6.78
8.218.127.249,2087,2087,true,HKG,Asia Pacific,Hong Kong,87,6.77
47.236.121.23,2087,2087,true,SIN,Asia Pacific,Singapore,102,6.77
8.210.117.18,2096,2096,true,HKG,Asia Pacific,Hong Kong,75,6.77
47.236.116.182,2086,2086,false,SIN,Asia Pacific,Singapore,8,6.77
8.222.128.131,8080,8080,false,SIN,Asia Pacific,Singapore,4,6.76
8.219.156.148,2083,2083,true,SIN,Asia Pacific,Singapore,53,6.76
8.222.211.16,2087,2087,true,SIN,Asia Pacific,Singapore,72,6.76
8.222.144.50,8443,8443,true,SIN,Asia Pacific,Singapore,123,6.76
8.217.193.25,2082,2082,false,HKG,Asia Pacific,Hong Kong,34,6.75
8.222.254.91,8880,8880,false,SIN,Asia Pacific,Singapore,25,6.75
8.222.164.209,8880,8880,false,SIN,Asia Pacific,Singapore,23,6.74
8.222.208.38,80,80,false,SIN,Asia Pacific,Singapore,7,6.74
47.76.32.108,2053,2053,true,HKG,Asia Pacific,Hong Kong,102,6.74
8.222.211.16,2087,2087,true,SIN,Asia Pacific,Singapore,80,6.74
8.217.207.60,2053,2053,true,HKG,Asia Pacific,Hong Kong,63,6.74
47.245.114.163,2087,2087,true,SIN,Asia Pacific,Singapore,50,6.74
8.219.13.143,443,443,true,SIN,Asia Pacific,Singapore,41,6.74
8.219.157.97,8080,8080,false,SIN,Asia Pacific,Singapore,5,6.73
47.242.155.183,8880,8880,false,HKG,Asia Pacific,Hong Kong,43,6.73
8.222.237.131,2087,2087,true,SIN,Asia Pacific,Singapore,97,6.72
8.219.50.180,2095,2095,false,SIN,Asia Pacific,Singapore,4,6.72
8.219.228.193,2083,2083,true,SIN,Asia Pacific,Singapore,78,6.72
8.219.60.54,2087,2087,true,SIN,Asia Pacific,Singapore,34,6.72
8.219.103.65,2053,2053,true,SIN,Asia Pacific,Singapore,41,6.72
47.236.87.206,2053,2053,true,SIN,Asia Pacific,Singapore,71,6.71
